OBJECTID;DISCORDANCIA_EOCENO_WGS84_tif;X;Y;DISCORDANCIA_EOCENO_WGS84_Band_1
468;-529;-73,769607448168017;8,098112517744610;-529,2977905
469;-730;-73,753062592869497;8,098112517744610;-730,1450806
470;-823;-73,736517737570992;8,098112517744610;-823,7649536
471;-963;-73,719972882272472;8,098112517744610;-963,8262329
472;-1074;-73,703428026973953;8,098112517744610;-1074,2370605
473;-1184;-73,686883171675433;8,098112517744610;-1184,9818115
474;-1242;-73,670338316376913;8,098112517744610;-1242,4393311
475;-1377;-73,653793461078394;8,098112517744610;-1377,3142090
476;-1425;-73,637248605779874;8,098112517744610;-1425,0206299
477;-1505;-73,620703750481354;8,098112517744610;-1505,3466797
478;-1521;-73,604158895182834;8,098112517744610;-1521,6163330
479;-1445;-73,587614039884315;8,098112517744610;-1445,6212158
480;-1445;-73,571069184585795;8,098112517744610;-1445,6212158
481;-1360;-73,554524329287290;8,098112517744610;-1360,0670166
482;-1248;-73,537979473988770;8,098112517744610;-1248,8662109
483;-1057;-73,521434618690250;8,098112517744610;-1057,9116211
484;-975;-73,504889763391731;8,098112517744610;-975,4001465
485;-793;-73,488344908093211;8,098112517744610;-793,3153076
486;-672;-73,471800052794691;8,098112517744610;-672,8463135
487;4;-73,819242014063576;8,081567662446092;4,3497744
488;-298;-73,802697158765056;8,081567662446092;-298,1368408
489;-428;-73,786152303466537;8,081567662446092;-428,7973328
490;-647;-73,769607448168017;8,081567662446092;-647,8211060
491;-647;-73,753062592869497;8,081567662446092;-647,8211060
492;-828;-73,736517737570992;8,081567662446092;-828,3898926
493;-861;-73,719972882272472;8,081567662446092;-861,2064819
494;-1121;-73,703428026973953;8,081567662446092;-1121,3060303
495;-1184;-73,686883171675433;8,081567662446092;-1184,9818115
496;-1327;-73,670338316376913;8,081567662446092;-1327,3747559
497;-1377;-73,653793461078394;8,081567662446092;-1377,3142090
498;-1484;-73,637248605779874;8,081567662446092;-1484,6624756
499;-1562;-73,620703750481354;8,081567662446092;-1562,1992188
500;-1639;-73,604158895182834;8,081567662446092;-1639,6102295
501;-1558;-73,587614039884315;8,081567662446092;-1558,3579102
502;-1449;-73,571069184585795;8,081567662446092;-1449,3762207
503;-1344;-73,554524329287290;8,081567662446092;-1344,7932129
504;-1134;-73,537979473988770;8,081567662446092;-1134,7646484
505;-1071;-73,521434618690250;8,081567662446092;-1071,5577393
506;-986;-73,504889763391731;8,081567662446092;-986,7578735
507;-872;-73,488344908093211;8,081567662446092;-872,1392212
508;-765;-73,471800052794691;8,081567662446092;-765,0174561
509;-140;-73,819242014063576;8,065022807147574;-140,3774567
510;-289;-73,802697158765056;8,065022807147574;-289,6458435
511;-433;-73,786152303466537;8,065022807147574;-433,1627502
512;-671;-73,769607448168017;8,065022807147574;-671,9759521
513;-765;-73,753062592869497;8,065022807147574;-765,0910034
514;-959;-73,736517737570992;8,065022807147574;-959,0844116
515;-1005;-73,719972882272472;8,065022807147574;-1005,3142090
516;-1203;-73,703428026973953;8,065022807147574;-1203,6903076
517;-1203;-73,686883171675433;8,065022807147574;-1203,6903076
518;-1371;-73,670338316376913;8,065022807147574;-1371,2612305
519;-1418;-73,653793461078394;8,065022807147574;-1418,5454102
520;-1577;-73,637248605779874;8,065022807147574;-1577,5390625
521;-1696;-73,620703750481354;8,065022807147574;-1696,9476318
522;-1639;-73,604158895182834;8,065022807147574;-1639,5622559
523;-1558;-73,587614039884315;8,065022807147574;-1558,3579102
524;-1551;-73,571069184585795;8,065022807147574;-1551,2238770
525;-1447;-73,554524329287290;8,065022807147574;-1447,7734375
526;-1255;-73,537979473988770;8,065022807147574;-1255,8378906
527;-1071;-73,521434618690250;8,065022807147574;-1071,5577393
528;-977;-73,504889763391731;8,065022807147574;-977,3664551
529;-872;-73,488344908093211;8,065022807147574;-872,1392212
530;-735;-73,471800052794691;8,065022807147574;-735,6598511
531;-735;-73,455255197496172;8,065022807147574;-735,6598511
532;42;-73,835786869362096;8,048477951849057;42,3702202
533;-83;-73,819242014063576;8,048477951849057;-83,4373474
534;-415;-73,802697158765056;8,048477951849057;-415,7688904
535;-559;-73,786152303466537;8,048477951849057;-559,4391479
536;-781;-73,769607448168017;8,048477951849057;-781,9118042
537;-781;-73,753062592869497;8,048477951849057;-781,9118042
538;-1017;-73,736517737570992;8,048477951849057;-1017,5203247
539;-1062;-73,719972882272472;8,048477951849057;-1062,2181396
540;-1238;-73,703428026973953;8,048477951849057;-1238,9245605
541;-1304;-73,686883171675433;8,048477951849057;-1304,8684082
542;-1480;-73,670338316376913;8,048477951849057;-1480,8029785
543;-1520;-73,653793461078394;8,048477951849057;-1520,4412842
544;-1690;-73,637248605779874;8,048477951849057;-1690,4219971
545;-1721;-73,620703750481354;8,048477951849057;-1721,6186523
546;-1712;-73,604158895182834;8,048477951849057;-1712,4631348
547;-1675;-73,587614039884315;8,048477951849057;-1675,7922363
548;-1524;-73,571069184585795;8,048477951849057;-1524,9703369
549;-1395;-73,554524329287290;8,048477951849057;-1395,1341553
550;-1216;-73,537979473988770;8,048477951849057;-1216,9627686
551;-1216;-73,521434618690250;8,048477951849057;-1216,9627686
552;-1081;-73,504889763391731;8,048477951849057;-1081,5963135
553;-963;-73,488344908093211;8,048477951849057;-963,9007568
554;-817;-73,471800052794691;8,048477951849057;-817,3861084
555;42;-73,835786869362096;8,031933096550539;42,3702202
556;-147;-73,819242014063576;8,031933096550539;-147,2190704
557;-236;-73,802697158765056;8,031933096550539;-236,5369263
558;-556;-73,786152303466537;8,031933096550539;-556,9185791
559;-644;-73,769607448168017;8,031933096550539;-644,9225464
560;-911;-73,753062592869497;8,031933096550539;-911,7332153
561;-1017;-73,736517737570992;8,031933096550539;-1017,5203247
562;-1172;-73,719972882272472;8,031933096550539;-1172,6655273
563;-1289;-73,703428026973953;8,031933096550539;-1289,9288330
564;-1338;-73,686883171675433;8,031933096550539;-1338,7379150
565;-1468;-73,670338316376913;8,031933096550539;-1468,8223877
566;-1623;-73,653793461078394;8,031933096550539;-1623,4648438
567;-1791;-73,637248605779874;8,031933096550539;-1791,9294434
568;-1839;-73,620703750481354;8,031933096550539;-1839,2108154
569;-1767;-73,604158895182834;8,031933096550539;-1767,1500244
570;-1662;-73,587614039884315;8,031933096550539;-1662,2705078
571;-1636;-73,571069184585795;8,031933096550539;-1636,1254883
572;-1462;-73,554524329287290;8,031933096550539;-1462,6896973
573;-1252;-73,537979473988770;8,031933096550539;-1252,7550049
574;-1181;-73,521434618690250;8,031933096550539;-1181,2529297
575;-1084;-73,504889763391731;8,031933096550539;-1084,6430664
576;-949;-73,488344908093211;8,031933096550539;-949,9972534
577;-773;-73,471800052794691;8,031933096550539;-773,0100098
578;-773;-73,455255197496172;8,031933096550539;-773,0100098
579;13;-73,835786869362096;8,015388241252019;13,9065638
580;-285;-73,819242014063576;8,015388241252019;-285,9423523
581;-380;-73,802697158765056;8,015388241252019;-380,9055786
582;-666;-73,786152303466537;8,015388241252019;-666,3019409
583;-791;-73,769607448168017;8,015388241252019;-791,9318237
584;-929;-73,753062592869497;8,015388241252019;-929,1712036
585;-1055;-73,736517737570992;8,015388241252019;-1055,3217773
586;-1221;-73,719972882272472;8,015388241252019;-1221,2310791
587;-1289;-73,703428026973953;8,015388241252019;-1289,9288330
588;-1415;-73,686883171675433;8,015388241252019;-1415,2579346
589;-1468;-73,670338316376913;8,015388241252019;-1468,8223877
590;-1691;-73,653793461078394;8,015388241252019;-1691,4992676
591;-1691;-73,637248605779874;8,015388241252019;-1691,4992676
592;-1790;-73,620703750481354;8,015388241252019;-1790,7093506
593;-1879;-73,604158895182834;8,015388241252019;-1879,6223145
594;-1784;-73,587614039884315;8,015388241252019;-1784,2147217
595;-1636;-73,571069184585795;8,015388241252019;-1636,1254883
596;-1306;-73,554524329287290;8,015388241252019;-1306,6754150
597;-1252;-73,537979473988770;8,015388241252019;-1252,7550049
598;-1254;-73,521434618690250;8,015388241252019;-1254,1728516
599;-1287;-73,504889763391731;8,015388241252019;-1287,4096680
600;-1103;-73,488344908093211;8,015388241252019;-1103,2500000
601;-859;-73,471800052794691;8,015388241252019;-859,9895020
602;-78;-73,852331724660615;7,998843385953501;-78,2107086
603;-96;-73,835786869362096;7,998843385953501;-96,7595215
604;-296;-73,819242014063576;7,998843385953501;-296,8609009
605;-431;-73,802697158765056;7,998843385953501;-431,9137268
606;-757;-73,786152303466537;7,998843385953501;-757,6575928
607;-800;-73,769607448168017;7,998843385953501;-800,7520752
608;-1053;-73,753062592869497;7,998843385953501;-1053,6462402
609;-1178;-73,736517737570992;7,998843385953501;-1178,3325195
610;-1344;-73,719972882272472;7,998843385953501;-1344,8006592
611;-1344;-73,703428026973953;7,998843385953501;-1344,8006592
612;-1512;-73,686883171675433;7,998843385953501;-1512,4875488
613;-1531;-73,670338316376913;7,998843385953501;-1531,1971436
614;-1770;-73,653793461078394;7,998843385953501;-1770,3466797
615;-1803;-73,637248605779874;7,998843385953501;-1803,5666504
616;-1927;-73,620703750481354;7,998843385953501;-1927,7233887
617;-1895;-73,604158895182834;7,998843385953501;-1895,1683350
618;-1977;-73,587614039884315;7,998843385953501;-1977,3392334
619;-1742;-73,571069184585795;7,998843385953501;-1742,9594727
620;-1600;-73,554524329287290;7,998843385953501;-1600,3333740
621;-1405;-73,537979473988770;7,998843385953501;-1405,2581787
622;-1447;-73,521434618690250;7,998843385953501;-1447,6243896
623;-1287;-73,504889763391731;7,998843385953501;-1287,4096680
624;-1057;-73,488344908093211;7,998843385953501;-1057,0214844
625;-1057;-73,471800052794691;7,998843385953501;-1057,0214844
626;-742;-73,455255197496172;7,998843385953501;-742,9974365
627;-164;-73,868876579959135;7,982298530654983;-164,4049377
628;-114;-73,852331724660615;7,982298530654983;-114,8747559
629;-250;-73,835786869362096;7,982298530654983;-250,7673645
630;-296;-73,819242014063576;7,982298530654983;-296,8609009
631;-611;-73,802697158765056;7,982298530654983;-611,5264282
632;-899;-73,786152303466537;7,982298530654983;-899,9031372
633;-945;-73,769607448168017;7,982298530654983;-945,0534668
634;-1024;-73,753062592869497;7,982298530654983;-1024,2955322
635;-1101;-73,736517737570992;7,982298530654983;-1101,9576416
636;-1379;-73,719972882272472;7,982298530654983;-1379,5449219
637;-1465;-73,703428026973953;7,982298530654983;-1465,0313721
638;-1701;-73,686883171675433;7,982298530654983;-1701,5957031
639;-1743;-73,670338316376913;7,982298530654983;-1743,9375000
640;-2057;-73,653793461078394;7,982298530654983;-2057,1157227
641;-2057;-73,637248605779874;7,982298530654983;-2057,1157227
642;-2358;-73,620703750481354;7,982298530654983;-2358,8308105
643;-2166;-73,604158895182834;7,982298530654983;-2166,4501953
644;-1980;-73,587614039884315;7,982298530654983;-1980,9218750
645;-1810;-73,571069184585795;7,982298530654983;-1810,9340820
646;-1456;-73,554524329287290;7,982298530654983;-1456,0722656
647;-1456;-73,537979473988770;7,982298530654983;-1456,6711426
648;-1436;-73,521434618690250;7,982298530654983;-1436,5155029
649;-1424;-73,504889763391731;7,982298530654983;-1424,8297119
650;-1184;-73,488344908093211;7,982298530654983;-1184,5799561
651;-945;-73,471800052794691;7,982298530654983;-945,9918823
652;-589;-73,455255197496172;7,982298530654983;-589,0700073
653;-60;-73,901966290556174;7,965753675356464;-60,6191978
654;-124;-73,885421435257655;7,965753675356464;-124,3825684
655;-300;-73,868876579959135;7,965753675356464;-300,2526245
656;-260;-73,852331724660615;7,965753675356464;-260,6678467
657;-376;-73,835786869362096;7,965753675356464;-376,8027954
658;-376;-73,819242014063576;7,965753675356464;-376,8027954
659;-608;-73,802697158765056;7,965753675356464;-608,5592041
660;-803;-73,786152303466537;7,965753675356464;-803,9758301
661;-988;-73,769607448168017;7,965753675356464;-988,1896362
662;-1024;-73,753062592869497;7,965753675356464;-1024,2955322
663;-1241;-73,736517737570992;7,965753675356464;-1241,6212158
664;-1379;-73,719972882272472;7,965753675356464;-1379,5449219
665;-1529;-73,703428026973953;7,965753675356464;-1529,6629639
666;-1630;-73,686883171675433;7,965753675356464;-1630,4782715
667;-1935;-73,670338316376913;7,965753675356464;-1935,0249023
668;-2012;-73,653793461078394;7,965753675356464;-2012,2304688
669;-2352;-73,637248605779874;7,965753675356464;-2352,1042480
670;-2358;-73,620703750481354;7,965753675356464;-2358,8308105
671;-2256;-73,604158895182834;7,965753675356464;-2256,1296387
672;-2197;-73,587614039884315;7,965753675356464;-2197,2258301
673;-1880;-73,571069184585795;7,965753675356464;-1880,8551025
674;-1643;-73,554524329287290;7,965753675356464;-1643,9520264
675;-1439;-73,537979473988770;7,965753675356464;-1439,1204834
676;-1418;-73,521434618690250;7,965753675356464;-1418,2368164
677;-1383;-73,504889763391731;7,965753675356464;-1383,4404297
678;-1046;-73,488344908093211;7,965753675356464;-1046,0808105
679;-1046;-73,471800052794691;7,965753675356464;-1046,0808105
680;-608;-73,455255197496172;7,965753675356464;-608,4802246
681;-439;-73,438710342197652;7,965753675356464;-439,1165771
682;11;-73,918511145854694;7,949208820057946;11,3510027
683;-236;-73,901966290556174;7,949208820057946;-236,6404724
684;-236;-73,885421435257655;7,949208820057946;-236,6404724
685;-405;-73,868876579959135;7,949208820057946;-405,4872131
686;-370;-73,852331724660615;7,949208820057946;-370,9735718
687;-374;-73,835786869362096;7,949208820057946;-374,2124329
688;-423;-73,819242014063576;7,949208820057946;-423,0362244
689;-797;-73,802697158765056;7,949208820057946;-797,3284302
690;-958;-73,786152303466537;7,949208820057946;-958,6844482
691;-1113;-73,769607448168017;7,949208820057946;-1113,9078369
692;-1152;-73,753062592869497;7,949208820057946;-1152,8587646
693;-1320;-73,736517737570992;7,949208820057946;-1320,9927979
694;-1409;-73,719972882272472;7,949208820057946;-1409,4418945
695;-1720;-73,703428026973953;7,949208820057946;-1720,8026123
696;-1834;-73,686883171675433;7,949208820057946;-1834,8892822
697;-2166;-73,670338316376913;7,949208820057946;-2166,3505859
698;-2274;-73,653793461078394;7,949208820057946;-2274,5739746
699;-2449;-73,637248605779874;7,949208820057946;-2449,7766113
700;-2506;-73,620703750481354;7,949208820057946;-2506,0468750
701;-2384;-73,604158895182834;7,949208820057946;-2384,2343750
702;-2197;-73,587614039884315;7,949208820057946;-2197,2258301
703;-1879;-73,571069184585795;7,949208820057946;-1879,1452637
704;-1643;-73,554524329287290;7,949208820057946;-1643,9520264
705;-1428;-73,537979473988770;7,949208820057946;-1428,7458496
706;-1428;-73,521434618690250;7,949208820057946;-1428,7458496
707;-1418;-73,504889763391731;7,949208820057946;-1418,9274902
708;-1280;-73,488344908093211;7,949208820057946;-1280,7133789
709;-923;-73,471800052794691;7,949208820057946;-923,1370850
710;-608;-73,455255197496172;7,949208820057946;-608,4802246
711;-439;-73,438710342197652;7,949208820057946;-439,1165771
712;-84;-73,918511145854694;7,932663964759428;-84,5553284
713;-324;-73,901966290556174;7,932663964759428;-324,3765259
714;-385;-73,885421435257655;7,932663964759428;-385,6646423
715;-537;-73,868876579959135;7,932663964759428;-537,8077393
716;-444;-73,852331724660615;7,932663964759428;-444,7522278
717;-454;-73,835786869362096;7,932663964759428;-454,6869507
718;-454;-73,819242014063576;7,932663964759428;-454,6869507
719;-838;-73,802697158765056;7,932663964759428;-838,5927124
720;-1034;-73,786152303466537;7,932663964759428;-1034,0432129
721;-1277;-73,769607448168017;7,932663964759428;-1277,9254150
722;-1304;-73,753062592869497;7,932663964759428;-1304,5744629
723;-1522;-73,736517737570992;7,932663964759428;-1522,0488281
724;-1607;-73,719972882272472;7,932663964759428;-1607,6136475
725;-1805;-73,703428026973953;7,932663964759428;-1805,9995117
726;-1918;-73,686883171675433;7,932663964759428;-1918,9709473
727;-2221;-73,670338316376913;7,932663964759428;-2221,9287109
728;-2346;-73,653793461078394;7,932663964759428;-2346,2089844
729;-2527;-73,637248605779874;7,932663964759428;-2527,7075195
730;-2509;-73,620703750481354;7,932663964759428;-2509,8415527
731;-2293;-73,604158895182834;7,932663964759428;-2293,1350098
732;-2293;-73,587614039884315;7,932663964759428;-2293,1350098
733;-2026;-73,571069184585795;7,932663964759428;-2026,6455078
734;-1852;-73,554524329287290;7,932663964759428;-1852,4921875
735;-1585;-73,537979473988770;7,932663964759428;-1585,3154297
736;-1481;-73,521434618690250;7,932663964759428;-1481,1884766
737;-1329;-73,504889763391731;7,932663964759428;-1329,5949707
738;-1207;-73,488344908093211;7,932663964759428;-1207,3110352
739;-1207;-73,471800052794691;7,932663964759428;-1207,3110352
740;-923;-73,455255197496172;7,932663964759428;-923,1370850
741;-568;-73,438710342197652;7,932663964759428;-568,1187134
742;-348;-73,422165486899132;7,932663964759428;-348,8734131
743;-1;-73,935056001153200;7,916119109460910;-1,3702316
744;-242;-73,918511145854694;7,916119109460910;-242,4748230
